query_id,org_id
9459,1179066038
9459,1010851259
9459,1262247172
9459,1235304699
9536,1103290854
9536,1098648459
9536,1103500375
9536,1004546195
9536,1107251064
9536,1113369452
9536,1089591413
9536,1050299125
9536,1110875556
9536,1066980322
9536,1036160837
9536,1062825073
9536,1250741260
9536,1071263864
9536,1040288356
9536,1043597833
9536,1156044086
9536,1072434775
9536,1007306867
9547,1029052644
9547,1062323124
9547,1003503485
9547,1112565492
9547,1110852311
9547,1013747819
9547,1131508180
9547,1089123911
9547,1101305366
9547,1125771745
9547,1128864819
9547,1011752225
9547,1106300581
9577,1105758963
9577,1154810587
9577,1153801643
9577,1116761586
9577,1119671535
9577,1127532150
9577,1109958572
9577,1208368877
9577,1122547841
9577,1160929713
9577,1211585498
9577,1127837095
9577,1158784616
9577,1011134652
9577,1233851750
9577,1033728003
9577,1238211547
9577,1389898605
9579,1126417992
9579,1048258603
9579,1097249291
9579,1055352036
9579,1058778889
9579,1074763132
9608,1264925498
9608,1123736065
9608,1096462687
9608,1261731275
9608,1282556033
9608,1026866788
9608,1117724482
9608,1019572712
9608,1807383920
9608,1152884364
9608,1242909299
9608,1102604879
9608,1069977281
9608,1181555761
9608,1162123205
9613,1175295214
9613,1049472810
9613,1189343342
9613,1002026322
9613,1213990146
9613,1153400939
9613,1004501238
9613,1030692319
9613,1179705241
9613,1012568091
9613,1009562370
9613,1143190857
9613,1152472619
9613,1103361367
9613,1058209383
9632,1181227128
9632,1038725507
9635,1222984365
9635,1091601143
9656,1248004060
9656,1269441596
9669,1169820332
9669,1063357518
9669,1133648784
9669,1246527773
9669,1136303241
9669,1177625072
9694,1047405290
9694,1077471773
9694,1057173580
9694,1034045392
9694,1077718189
9694,1086786226
9694,1248941148
9694,1057330573
9892,1029056450
9892,1219016300
9892,1337422255
9892,1088307109
9892,1000743228
9892,1226148132
9899,1162844019
9899,1226842279
9904,1093295873
9904,1383494571
9904,1110468394
9904,1385132697
9904,1254626619
9941,1010471043
9941,1203395185
9941,1775353347
9989,1041535071
9989,1125436410
9989,1066444044
9989,1218225853
9989,1354413652
9989,1179659886
9989,1117203231
9989,1244334079
9989,6935135029
9989,1036977587
9989,1135627289
9989,1120092166
9989,1101047493
9989,1168760271
9989,1056162610
9989,1139376925
9989,1548595755
9989,1186130197
10050,1096199526
10050,1334237892
10050,1336920979
10053,1016908052
10053,1295531078
10053,1001888235
10053,1383763335
10053,1277699825
10053,1392816445
10062,1007133620
10062,1269731989
10062,1721790653
10062,1370092603
10062,1171353101
10062,1013192992
10062,1288253627
10083,1223835208
10083,1130952220
10083,1138789362
10083,1270228953
10083,1229823325
10083,1251561664
10083,1263615895
10083,1592231929
10083,1169626612
10083,1201890745
10083,1332420452
10083,1250839440
10083,1175095671
10083,1153322000
10214,1246536127
10214,1075775900
10214,1025487724
10214,1301873270
10214,1101555938
10214,1143483331
10214,1038945725
10214,1133979417
10214,1243375849
10214,1035837354
10214,1189417043
10214,1000922376
10214,1075371757
10214,1156594699
10214,1208135140
10214,1065772245
10214,1182358965
10214,1195494073
10214,1090660117
10214,1168850827
10214,1012074962
10214,1182028460
10214,1149404979
10214,1101886493
10214,1493296757
10214,1112132704
10214,1062781625
10214,1094654745
10214,1064656035
10214,1023277677
10214,1173278818
10236,1197761223
10236,1124521197
10236,1098111471
10236,1034955621
10236,1021944387
10236,1046483547
10236,1004936817
10236,1017695255
10236,1033767515
10284,1159068850
10284,1010718519
10284,1103511100
10284,1152909892
10284,1231833936
10284,1133648784
10284,1233356457
10284,1010312766
10284,1188496800
10284,1268435861
10284,1103739085
10284,1174321294
10284,1037976979
10284,1226997737
10284,1153129968
10284,1320600990
10284,1371843411
10310,1054140485
10506,1188621803
10506,1040372061
10506,1091580058
10506,1191714192
10506,1194206679
10506,1045943408
10506,1126966673
10506,1232639132
10506,1086485443
10506,1046546635
10506,1394881465
10506,1202587993
10506,1178164446
10506,1343032639
10506,1020888697
10516,1127492060
10516,1001295868
10516,1121412944
10516,1041918809
10548,1062565941
10548,1083601056
10548,1033227917
10548,1071646134
10548,1086179799
10548,1092930159
10548,1116096762
10548,1072615159
10548,1076616106
10548,1001109556
10549,1232317534
10644,1210987112
10644,1297248723
10644,1002422575
10644,1314481837
10644,1257389609
10644,1338176429
10644,1392813381
10644,1284263000
10833,1002219028
10833,1049972018
10833,1019724861
10833,1403239140
10833,1247783815
10833,1104475633
10833,1235640535
10833,1051121631
10833,1467386452
10876,1181157077
10876,1039939322
10876,1165606839
10876,1062514162
10893,1201430939
10893,1205590481
10893,1060504223
10893,1208672743
10893,1030694736
10893,1343000526
10893,1180572233
10893,1373969369
10893,1358443724
10893,1312576203
10949,1036493020
10995,1004645162
10995,10084401141
11021,1215107369
11046,1391915483
11046,1072385644
11046,1097707421
11046,1055806499
11046,1065923574
11046,1212722206
11046,1153071184
11046,1156495936
11046,1036055990
11046,1062211655
11046,1104475103
11046,1170953354
11046,1155236415
11084,1012464480
11084,1152925961
11086,1155803471
11102,1232162704
11102,1062408300
11108,1368183643
11108,1293301534
11178,1112200971
11178,1367082795
11178,1164491331
11178,1156229295
11178,1168535329
11178,1128066818
11178,213405497846
11178,1007586420
11178,1051030513
11178,1221607304
11178,1000239600
11178,1191247304
11186,1245657141
11186,1029811252
11191,1205287238
11191,1012881772
11191,1118329003
11191,1178561028
11191,1073948574
11191,1039430009
11191,1127269956
11208,1052111614
11208,1120046349
11208,1011657940
11208,1025867149
11208,1191295758
11208,1090392119
11208,1219538688
11208,1068934313
11208,1062095352
11208,1393385038
11208,1094008369
11208,1221683721
11208,1034723835
11208,1022521922
11208,1377182211
11208,1197175377
11208,1072901538
11208,1243685712
11208,1093397443
11208,1007876361
11211,1190993216
11211,1288187758
11211,1105394354
11211,1064934531
11211,1367407723
11253,1114394345
11253,1018988683
11253,1233151663
11253,1028609522
11253,1237151814
11253,1228325076
11253,1074097071
11253,1071266372
11253,1178721725
11253,1224255888
11253,1148557681
11253,1117392838
11253,1074161141
11253,1004452020
11253,1045001584
11253,1070159305
11253,1196861226
11268,1237213680
11268,1076392967
11268,1045713188
11268,1061104921
11268,1244767589
11268,1112233062
11268,1038738550
11268,1004249839
11268,1195631372
11268,1254912729
11268,1015280657
11268,1003306797
11268,1261097151
11268,1254842858
11268,1248698020
11268,1037966637
11268,1192575645
11268,1201290182
11339,1060418012
11339,1080322135
11405,1170701909
11432,1313613370
11432,1306941816
11432,1242203718
11432,1009887869
11432,1026688313
11478,1096134935
11478,1122411733
11478,1018926010
11478,1054769566
11478,1092943885
11478,1188054275
11478,1046503843
11478,1039523411
11478,1046681687
11478,1026614886
11478,1090487100
11478,1043194333
11478,1057685047
11478,1096199526
11478,1114588750
11478,1087897931
11478,1104363104
11544,1178800755
11544,1202281199
11544,1005085711
11544,1118925553
11559,1072457768
11559,1219358397
11559,1454951429
11559,1060290776
11559,1108022940
11602,1276012750
11602,1400320571
11602,1399907331
11602,1400973152
11602,1291017930
11602,1285767670
11602,1351989140
11602,1396528583
11602,1394147234
11602,1334087180
11602,1376777808
11602,1367307216
11602,1398699291
11602,1321589311
11608,1121547821
11608,1015758945
11608,1055456493
11624,1254243924
11624,1152333587
11624,1336738731
11624,1144314990
11624,1355433541
11624,1354611919
11624,1113317508
11624,1128203353
11665,1086600619
11665,1110412581
11665,1014299371
11665,1083227624
11665,1021345021
11665,1042442834
11665,1046046163
11665,1097324050
11665,1095158778
11665,1124071031
11665,1125810744
11665,1025466287
11665,1001369190
11665,1008227548
11665,1101972228
11665,1058333878
11665,1115513090
11665,1120813119
11665,1099256845
11665,1000179274
11665,1087896872
11665,1092380790
11665,1128082262
11665,1153402424
11665,1084835364
11665,1124329795
11665,1134023662
11725,1195708508
11725,1246066733
11725,1170056711
11725,1215126799
11725,1221923958
11725,1268438840
11725,1188716574
11725,1238704009
11725,1261335107
11725,1150734830
11725,1162861854
11725,1217867438
11725,1200860139
11725,1217246957
11725,1157744006
11725,1173608683
11725,1163351751
11725,1202406619
11725,1254902561
11725,1242883288
11725,1176760242
11725,1255354616
11725,1252580377
11725,1256803165
11725,1265241307
11725,1002997825
11725,1127169039
11725,1014612563
11725,1064950200
11725,1118356617
11725,1136406218
11745,1116813060
11745,1261265998
11796,1050982844
11796,1088698392
11796,1116754000
11796,1002677122
11796,1101185203
11796,1106053118
11820,1040732237
11820,1020673049
11820,1111150137
11820,1008242744
11820,1081112679
11820,1090651656
11820,1001073558
11820,1048347818
11820,1057427984
11820,1083755409
11820,1030914551
11820,1120156601
11820,1033962701
11820,1044224412
11820,1075442362
11820,1018451428
11820,1089246933
11820,1216328712
11820,1272422021
11820,1104160271
11820,1073790556
11858,1027542294
11858,1107355939
11858,1205335953
11858,1362072986
11858,1028291546
11858,1045803664
11858,1086771315
11858,1065013090
11858,1041124969
11858,1341748882
11858,1001085731
11858,1243507425
11858,1116314383
11858,1227340221
11872,1126233453
11872,1098111471
11872,1078100188
11872,1312991071
11872,1004936817
11872,1067877410
11907,1162123205
11907,1026866788
11927,1114588750
11927,1009151699
11927,1090003386
11927,1043984753
11927,1057685047
11927,1774381650
11927,1222013570
11927,1336920979
11927,1096134935
11927,1034653223
11927,1128796197
11927,1043346683
11927,1075706725
11927,1011821487
11927,1255119976
11927,1092605247
11928,1114019249
11928,1122600377
11928,1052210771
11982,1240169726
11982,1238518559
11982,1253698161
11982,1085155137
11982,1245865639
11982,1267112386
11982,1152049573
11982,1151922216
11982,1155522680
11982,1139133810
12013,1010451537
12013,1155037464
12013,1056540820
12013,1106853388
12013,1002879722
12013,1056139796
12013,1106841261
12013,1400474410
12039,1146878969
12039,1007086824
12039,1197503092
12039,1208908133
12039,1084297969
12039,1180877459
12039,1018650837
12039,1216973150
12039,1067092172
12039,1111011592
12039,1050038057
12039,1000519780
12039,1153718003
12039,1023801761
12039,1067518034
12039,1136391004
12039,1107046560
12062,1060120263
12070,1384998610
12070,1194739175
12070,1050534934
12086,1144631693
12086,1045831405
12086,1077980507
12086,1100800329
12086,1076235957
12086,1061831191
12086,1198379715
12086,1170215227
12086,1230105087
12086,1358137582
12086,1205857428
12086,1245534220
12086,1076566727
12086,1212670458
12086,1236353334
12086,1169275098
12086,1228276874
12086,1166894291
12086,1258184764
12161,1015519253
12215,1105188525
12215,1071901771
12215,1005260451
12215,1074932140
12215,1125272509
12215,1077421530
12215,1099910324
12215,1070861609
12215,1035637101
12215,1025863568
12215,1014419927
12215,1100919849
12215,1040252403
12234,1116980562
12234,1069008733
12234,1260552323
12234,1002656231
12234,1214133599
12241,1196919011
12241,1180740540
12241,1196832468
12241,1261557329
12241,1156562426
12241,1176661281
12241,1020495077
12241,1095824994
12241,1089787125
12241,1023185118
12241,1139332274
12241,1016892568
12241,1122838223
12255,1163520694
12255,1182015999
12255,1242769076
12255,1206650948
12255,1095165371
12255,1243480596
12255,1142878249
12255,1182417664
12255,1183944742
12255,1180928631
12255,1255575733
12255,1186531696
12255,1230307918
12255,1238695962
12255,1190553276
12255,1193657983
12255,1209165398
12257,1027101429
12257,1093797767
12257,1009917234
12257,1108054826
12257,1075461632
12257,1119484554
12257,1082810340
12257,1046014074
12257,1030391547
12257,1070256009
12257,1063176586
12257,1046497310
12257,1062351473
12257,1104650632
12258,1072764431
12258,1086359855
12258,1062451623
12258,1104539595
12258,1103786739
12258,1031077754
12258,1008044347
12258,1116500082
12258,1107515487
12258,1111563124
12258,1011397974
12258,1016050008
12258,1124700777
12258,1071451884
12258,1067658092
12258,1087316950
12258,1053512490
12258,1106893395
12258,1030312135
12258,1050507576
12258,1056668251
12258,1122596094
12258,1034764897
12258,1125072982
12258,1070615779
12258,1130776821
12258,1444747420
12258,1026157572
12258,1079172150
12258,1065361267
12258,1132747722
12258,1043549257
12258,1037062765
12258,1003529417
12258,1127968953
12258,1059236381
12258,1132107346
12258,1044419327
12258,1034729824
12258,1075163987
12258,1056301273
12258,1112761387
12258,1099960937
12258,1074635985
12258,1093120595
12258,1017657249
12258,1009889588
12258,1115493977
12258,1066528111
12258,1085857533
12258,1025021795
12258,1039764105
12258,1113002014
12258,1075683915
12258,1094464919
12258,1101587492
12258,1057336109
12258,1028556199
12258,1003607121
12258,1118274870
12258,1087110188
12258,1071687012
12258,1055335127
12258,1070640291
12258,1128319154
12258,1010557604
12258,1095779037
12258,1081680390
12258,1116583620
12258,1039833858
12258,1016643735
12258,1075864468
12258,1117380361
12258,1044367739
12258,1079492891
12258,1119020403
12258,1044562927
12258,1131954318
12258,1011261484
12258,1036792324
12258,1024963250
12258,1131064102
12258,1176353668
12258,1114369862
12258,1020910807
12258,1124192520
12258,1003207613
12258,1068925425
12258,1068955839
12258,1096866223
12258,1079491821
12258,1061436518
12258,1093801901
12258,1033496699
12258,1015141605
12258,1026355985
12258,1076787624
12258,1087503341
12258,1037903771
12258,1113056779
12258,1032802446
12258,1026741816
12258,1030113221
12258,1107394462
12258,1035870228
12258,1043155556
12258,1132528331
12258,1040930847
12258,1058468456
12258,1077646682
12258,1235240632
12258,1035299298
12258,1285110184
12258,1064439009
12258,1016504162
12258,1123225633
12258,1010632335
12258,1099321449
12258,1086141576
12258,1014063740
12258,1007934700
12258,1096249034
12258,1011238542
12258,1048822825
12258,1004652020
12258,1105769620
12258,1017560289
12258,1027821337
12286,1165671407
12286,1173537699
12286,1144410847
12286,1196489474
12286,1090093707
12286,1152056011
12286,1253421924
12286,1232486290
12286,1131680189
12286,1120579956
12286,1016935623
12286,1124832723
12286,1130057744
12311,1211912832
12311,1184854748
12311,1244049804
12311,1180785128
12311,1166468749
12311,1257440449
12311,1231162916
12311,1192523782
12311,1199192545
12311,1140075724
12311,1181795609
12311,1229384953
12311,1055984498
12311,1068277436
12311,1099332163
12311,1026181897
12311,1093204461
12345,1161064277
12345,1222180560
12345,1142127981
12350,1019603408
12350,1002755238
12350,1065100361
12350,1046097702
12350,1203915961
12350,1245199192
12350,1172579953
12350,1177945870
12350,1196832468
12350,1104495091
12350,1014935468
12350,1009571533
12350,1015704681
12350,1079441140
12350,1046391580
12350,1040489711
12350,1047026105
12350,1018037921
12350,1076102754
12350,1008819785
12350,1108140889
12350,1012864092
12350,1119887134
12350,1133606737
12350,1087949567
12350,1034994563
12350,1082048745
12350,1083421917
12350,1037479342
12350,1037451681
12350,1037336486
12350,1054699664
12350,1111432602
12350,1119203712
12350,1114528023
12354,1126136688
12354,1112610080
12354,1032100661
12354,1044741502
12354,1076287988
12354,1126743532
12354,1131738448
12354,1026583446
12354,1056654707
12354,1121532162
12354,1043106583
12354,1129091636
12376,1151841173
12376,1149767918
12376,1242769076
12376,1243480596
12376,1149190129
12376,1160893718
12376,1229886043
12376,1210833030
12376,1247811784
12376,1243282564
12376,1261424208
12376,1243120034
12376,1153918261
12376,1160919919
12376,1238695962
12376,1208287658
12376,1156695715
12376,1255308600
12376,1195984977
12376,1054980049
12376,1157663446
12376,1185389966
12376,1026244172
12376,1006609886
12376,1058210142
12376,1124800947
12379,1060838203
12379,1097501923
12379,1004765056
12379,1118363166
12379,1127967879
12379,1102628070
12379,1207286396
12379,1033181989
12379,1003916953
12379,1037955808
12379,1129327860
12379,1127751874
12379,1036234930
12379,1130782996
12379,1001616412
12379,1126392408
12379,1064605482
12379,1068109717
12379,1103558133
12379,1016808627
12379,1100540054
12379,1007463396
12379,1058648471
12379,1100884519
12379,1286895772
12379,1097973614
12379,1069822085
12379,1069245482
12379,1035700274
12379,1074235843
12379,1076449814
12379,1068697475
12379,1091876793
12379,1040763174
12379,1104755095
12379,1075342835
12379,1091528855
12379,1035166669
12379,1019452895
12379,1037616023
12379,1113334289
12379,1055480181
12379,1078145311
12379,1123395334
12379,1032618337
12379,1084384520
12379,1122041531
12379,1052907387
12379,1056559830
12379,1060457090
12379,1067107484
12379,1018044134
12379,1160407970
12379,1098936469
12379,1116736877
12379,1016501377
12379,1078587396
12379,1204539863
12379,1117843344
12379,1045201658
12379,1133795863
12379,1042775219
12379,1009225501
12379,1063770405
12379,1030771574
12379,1006151483
12379,1008639433
12379,1044468293
12379,1099318558
12379,1090060015
12379,1053293551
12379,1044735771
12379,1004878222
12379,1046459339
12379,1113481945
12379,1032324782
12379,1051277836
12379,1129103366
12379,1015861893
12379,1120786352
12379,1078765738
12379,1006543093
12379,1100544318
12379,1003910465
12379,1082530370
12379,1019603408
12379,1175085232
12379,1023800739
12379,1269170533
12379,1031358548
12379,1014662072
12379,1103844664
12379,1087091489
12379,1115163514
12379,1120655113
12379,1109929066
12379,1003940785
12379,1068610644
12379,1081859688
12379,1009536586
12379,1111232915
12379,1134025869
12379,1038056666
12379,1091394040
12379,1032192529
12379,1134104320
12379,1071482223
12379,1130033502
12379,1112910806
12379,1034232889
12379,1053453684
12379,1010779979
12379,1011678915
12379,1086062643
12379,1083806491
12379,1005948579
12379,1113986232
12379,1101104705
12379,1099729303
12379,1112211522
12379,1044542800
12379,1087497777
12379,1054225755
12379,1248789870
12379,1160052375
12379,1267103045
12379,1106400099
12379,1093321572
12379,1010849509
12379,1021126798
12379,1079262007
12379,1092971960
12390,1250907413
12390,1165944562
12390,1153671616
12390,1144410847
12390,1228995389
12390,1255354616
12390,1266183053
12390,1170873780
12390,1143730525
12390,1139052266
12390,1155821890
12390,1243194014
12390,1180740540
12390,1241426212
12390,1224714075
12390,1194179224
12390,1157231210
12390,1220113381
12390,1150250515
12390,1180372356
12390,1173104663
12390,1145840113
12390,1247941835
12390,1166682322
12390,1146301774
12390,1254527513
12390,1204610376
12390,1140009548
12390,1242082766
12390,1308779287
12390,1269170303
12390,1185872694
12390,1156500717
12390,1208323741
12390,1230574971
12390,1245777099
12390,1265888953
12390,1149767918
12390,1170801987
12390,1093977985
12390,1095824994
12390,1163883239
12390,1040271693
12390,1008045109
12390,1129841818
12390,1214288266
12390,1213106230
12390,1114626686
12396,1075317656
12396,1000870775
12396,1034328383
12396,1151272833
12396,1050843806
12396,1059054462
12396,1107009977
12396,1079364787
12396,1044278378
12396,1042802202
12396,1056168196
12396,1097188315
12396,1019335476
12396,1127482180
12418,1031321698
12418,1085426859
12418,1121545962
12418,1021472817
12418,1055173562
12418,1142739179
12418,1049975258
12418,1056898629
12418,1021020795
12418,1042969244
12418,1128677540
12418,1042689519
12418,1072475140
12418,1097909295
12418,1134533958
12418,1018533404
12418,1036935935
12427,1004031394
12454,1089910261
12454,1010931493
12454,1056029764
12454,1006510494
12454,1190126099
12454,1190555281
12455,1223859713
12455,1135631378
12455,1154817875
12455,1225060313
12455,1218089583
12455,1240273698
12455,1266371089
12455,1144584115
12455,1238488508
12455,1183084954
12455,1308779287
12455,1011316736
12455,1204026505
12455,1143730525
12455,1158163147
12455,1018723033
12455,1194916610
12455,1179907792
12455,1145321864
12455,1230649166
12455,1231095216
12455,1258699108
12455,1188057434
12455,1259951344
12455,1189213372
12455,1138854766
12455,1213932665
12455,1014864209
12455,1078772901
12455,1133407627
12455,1266418295
12455,1038127931
12455,1082159397
12455,1115582972
12455,1128529729
12455,1125477234
12455,1014803107
12455,1245180789
12455,1122748182
12455,1161504132
12474,1170439120
12474,1246066733
12474,1199765369
12474,1215126799
12474,1228995389
12474,1187292931
12474,1160038384
12474,1147980406
12474,1160688859
12474,1214307212
12474,1194673278
12474,1188716574
12474,1258986196
12474,1147479573
12474,1255354616
12474,1145308151
12474,1190535628
12474,1238072184
12474,1139054916
12474,1186280130
12474,1246612921
12474,1153941058
12474,1165853243
12474,1155821890
12474,1210816597
12474,1147957739
12474,1260759234
12474,1137300931
12474,1238704009
12474,1201643171
12474,1261935151
12474,1202406619
12474,1200860139
12474,1231387512
12474,1224519053
12474,1212842216
12474,1265241307
12474,1001979904
12474,1140958467
12474,1192861047
12474,1187311131
12474,1190605099
12474,1234188723
12474,1196798316
12474,1242018747
12474,1251350446
12474,1263852922
12474,1226413398
12474,1095824994
12474,1186413289
12474,1152787860
12474,1153217988
12474,1153752509
12474,1235096165
12474,1241819011
12474,1176694625
12474,1166456174
12474,1235227000
12474,1153148485
12474,1237544111
12474,1191288944
12474,1158750674
12474,1148307662
12474,1217613159
12474,1214699242
12474,1187887774
12474,1176821938
12474,1185199889
12474,1237183612
12474,1150876622
12474,1162114704
12474,1149988440
12474,1221923958
12474,1148934887
12474,1138275770
12474,1207151308
12474,1268528182
12474,1193363954
12474,1156695715
12474,1502837022
12474,1252496143
12474,1210910566
12474,1174571481
12474,1168155174
12474,1257012530
12474,1155876654
12474,1169802923
12474,1235611107
12474,1177969706
12474,1202257049
12474,1162326467
12474,1227676013
12474,1254333056
12474,1179047091
12474,1168173406
12474,1219710467
12474,1251722252
12474,1148886832
12474,1228700567
12474,1224679571
12474,1269987982
12474,1090512570
12474,1142311823
12474,1161604313
12474,1153211715
12474,1229995817
12474,1238690312
12474,1234728539
12474,1171018506
12474,1251703572
12474,1135742226
12474,1151841173
12474,1182585856
12474,1265298722
12474,1133735903
12474,1209337057
12474,1237142856
12474,1138290243
12474,1014148212
12474,1127361904
12474,1135287931
12474,1265226142
12474,1157842215
12474,1226335723
12474,1166468414
12474,1170056711
12474,1151202237
12474,1040565085
12474,1269685757
12474,1213925167
12474,1250046374
12474,1149767918
12474,1048466938
12474,1167273214
12474,1195984977
12474,1236651028
12474,1242883288
12474,1225211926
12474,1184609968
12474,1252797013
12474,1237378217
12474,1239918036
12474,1218194487
12474,1142031291
12474,1166477006
12474,1220761869
12474,1150519296
12474,1198428106
12474,1095620193
12474,1128156525
12520,1052379593
12520,1095657665
12520,1060012105
12617,1082788367
12617,1112982458
12643,1084843470
12643,1007194208
12643,1124152672
12643,1086462005
12643,1083521728
12643,1385879952
12643,1039797022
12643,1133701215
12643,1127652890
12643,1404099826
12643,1132422294
12643,1003981118
12643,1146370583
12643,1033621048
12643,1071974660
12643,1108231730
12643,1253672020
12643,1102601112
12643,1055797388
12655,1065037763
12655,1384983358
12655,1048566469
12655,1165906246
12655,1399445624
12655,1318788724
12655,1141753710
12655,1062208162
12655,1101225975
12683,1095575953
12683,1073704504
12683,1055892099
12683,1038134083
12683,1014733226
12683,1126698892
12683,1113660628
12707,1163501908
12707,1382217637
12719,1225894340
12805,1127532150
12805,1145005406
12805,1011134652
12805,1101148663
12805,1164469497
12805,1224791042
12805,1171297863
12805,1092203421
12805,1143028097
12805,1156393819
12805,1175404420
12805,1242123640
12805,1088919489
12805,1170782637
12805,1269752756
12805,1234407721
12805,1221804916
12805,1261888428
12805,1242066764
12805,1227954891
12805,1173893973
12805,1222032718
12805,1152843617
12805,1203202995
12805,1221625230
12805,1159534781
12805,1162681519
12805,1135561891
12805,1226147043
12805,1187449098
12805,1565780122
12805,1172175489
12805,1177047111
12805,1259706429
12805,1175930273
12805,1230700158
12805,1144782563
12805,1248776655
12805,1245453339
12805,1267968846
12805,1191582984
12805,1199223968
12805,1217816877
12805,1259764479
12805,1248562097
12805,1141781243
12805,1171079485
12805,1018291491
12805,1071651357
12805,1248821905
12805,1253506940
12805,1128087430
12805,1178079831
12805,1257547827
12805,1157843490
12805,1081556908
12805,1324325091
12805,1101965766
12805,1225635399
12805,1324800354
12805,1041304547
12805,1075876129
12805,1095754951
12805,1066546821
12805,1073777960
12805,1072486699
12805,1002068216
12805,1233923243
12805,1246086736
12805,1062808040
12805,1170886297
12805,1190582383
12805,1267599309
12805,1062838873
12805,1021582632
12807,1261530528
12807,1009119421
12807,1249984305
12807,1276910367
12807,1212339292
12807,1279375784
12807,1243141912
12812,1136792170
12812,1394627807
12812,1327703623
12812,1134663230
12812,1246749547
12812,1108373682
12822,1077652434
12822,1176436225
12822,1106847408
12863,1207559558
12863,1238870365
12863,1180360996
12863,1167325381
12959,1225373179
12976,1095603540
12976,1210014929
12976,1286717816
12976,1298141143
12986,1010427388
12986,1143549390
12986,1254083484
12986,1204491545
12986,1162023357
12987,1046972862
12987,1135199836
12997,1263505374
12997,1655883347
12997,1266500844
12997,1453980260
12997,106176004219
12997,1212810717
12997,1118970256
12997,1007622302
12997,1164338251
13001,1430209446
13001,1002071139
13001,1002483868
13001,1009988457
13001,1090066382
13001,1006008857
13001,1262890753
13001,1794388977
13001,1158802002
13001,1111223564
13001,1034143344
13001,1138434819
13001,1266845140
13001,1297755137
13001,1040670673
13001,1246635072
13001,1178555527
13001,1265256154
13001,1204748189
13001,1384742728
13001,1330117166
13001,1174010151
13001,1735290959
13001,1292200141
13001,1253641962
13001,1741588320
13035,1032364324
13035,1020761938
13035,1316325563
13035,1200028429
13035,1194950452
13035,1114798765
13035,1096368255
13035,1055394384
13035,1237848885
13035,1105340965
13035,1187932740
13055,1324413145
13055,1097197052
13055,1071602555
13055,1255057274
13055,1118082080
13055,1114995717
13055,1269836904
13055,1016793679
13055,1058537510
13055,1102801451
13055,1118591981
13055,1005470836
13055,1130294660
13055,1403544689
13055,1006436631
13055,1032451456
13055,1059995666
13095,1235844139
13095,1088139524
13095,1392614113
13095,1055339647
13095,1613826978
13095,1296977319
13095,1129063550
13095,1067247941
13095,1129825194
13095,1247843970
13095,1121005141
13095,1041336928
13095,1389015954
13095,1179004293
13095,1119631671
13095,1257171438
13095,1001586087
13095,1118579774
13095,1118690336
13095,1183020837
13095,1071786913
13095,1065037858
13095,1093559390
13095,1150729127
13095,1099401527
13095,1135736907
13095,1130399395
13095,1103022756
13095,1119563653
13095,1061973868
13095,1330349420
13095,1011948861
13143,1185348225
13143,1057252285
13143,1193748120
13143,1078587282
13143,1012245356
13143,1502294792
13143,1135056292
13144,1336642991
13144,1096109346
13144,1152922915
13185,1057835279
13185,160187102375
13185,1090839010
13185,1167751415
13185,1388790840
13185,1193775937
13192,1167875976
13192,1071860554
13192,1086571443
13192,1230072239
13192,1314755320
13192,1300732751
13208,1073726057
13208,1087049517
13208,1183100828
13208,1262575794
13208,1203519579
13208,1080540067
13208,1144908067
13208,1060034252
13208,1006498914
13208,1262310009
13208,1659414104
13208,1057355478
13208,1706916638
13208,1059889084
13208,1013809439
13208,1176680404
13208,1398946507
13208,1168908640
13208,17841399171
13208,1176626797
13208,1265872624
13208,1043184946
13208,1100221166
13208,1072966250
13208,1055223757
13208,1189528730
13208,1057165917
13208,1211075501
13208,1029445869
13208,1260181969
13208,1357757621
13208,1104651963
13216,1426640958
13216,1376854405
13216,1100488044
13261,1330322241
13261,1297248723
13261,1060668956
13261,1120888768
13261,1089656289
13261,1080441112
13261,1373786124
13261,1115197516
13261,1081597905
13261,1002928074
13261,1100316843
13261,1346354423
13261,1313919745
13261,1114492874
13261,1256778658
13261,1128723469
13281,1171148731
13281,1334369118
13281,1208140489
13281,1073318489
13281,1051992423
13281,1009417551
13281,1034056422
13281,1131799948
13281,1448022407
13281,1277859963
13284,1003473290
13379,1255229645
13462,1088849582
13462,1258458748
13462,1033637977
13462,1091099723
13462,1090959563
13462,1212482289
13462,1042845161
13462,1215006399
13462,1023886822
13462,1047123030
13462,1017765105
13462,1109885008
13462,1124626458
13462,1039524775
13462,1125491820
13465,1057860265
13466,1132460449
13466,1238276750
13466,1115464087
13466,1120126790
13466,1211571164
13466,1122318771
13472,1142548389
13472,1062162365
13472,1068879061
13472,1248031537
13472,1162642907
13472,1003167007
13472,1028976153
13472,1022572233
13472,1289178141
13472,1128056388
13472,1261758311
13472,1050942018
13472,1116298126
13472,1251162966
13472,1007086271
13472,1017156814
13472,1009775719
13472,1146474950
13472,1041542568
13472,1155737703
13533,1079565426
13533,1018223685
13533,1034991420
13544,1216251078
13566,1051872328
13566,1151547216
13566,1138659454
13566,1311786336
13566,1050598323
13643,1148084103
13643,1059271496
13643,1013919779
13643,1104031986
13643,1083435438
13643,1053236212
13643,1128687084
13643,1060231724
13643,1122970250
13643,1103358956
13755,1304387816
13755,1104258992
13755,1172433524
13755,1529847714
13755,1100959919
13755,1177525872
13755,1030227736
13755,1397923095
13755,1153733795
13755,1095120836
